Trích yếu,ID phòng xử lý
V/v đăng ký đề xuất giải pháp phát triển thanh toán không dùng tiền mặt ở bệnh viện trên địa bàn TP.HCM,2733546
V/v xin rút tên 04 tập thể đề nghị khen thưởng cấp Nhà nước năm 2021,2733522
"V/v cung cấp số liệu về nguồn nhân lực phục vụ biên soạn sách “Công tác phòng, chống dịch COVID-19 trên địa bàn Thành phố Hồ Chí Minh giai đoạn 23/01/2020 - 31/01/2022”",2733546
Về triển khai thực hiện Nghị quyết số 02/2023/NQ-HĐND của Hội đồng nhân dân Thành phố về mức thu phí thẩm định hồ sơ cấp giấy chứng nhận quyền sử dụng đất trên địa bàn Thành phố Hồ Chí Minh,2733540
Về đăng ký tham gia lớp bồi dưỡng kỹ năng quản lý nhà nước về du lịch,2733546
"V/v góp ý dự thảo Quyết định ban hành Quy chế phối hợp giữa các sở, ban, ngành, Ủy ban nhân dân Thành phố Thủ Đức, Ủy ban nhân dân quận - huyện",2733552
Về đăng ký thực hiện vượt trội các nhiệm vụ trọng tâm công tác cải cách hành chính năm 2022,2733540
"V/v báo cáo số liệu theo Nghị định số 46/2010/NĐ-CP, Nghị định số 26/2015/NĐ-CP và biên chế xã hội hóa",2733546
Về thành lập Ban Chỉ đạo và Tổ Giúp việc Chương trình Chuyển đổi số tại Sở Giao thông vận tải,2733552
"Triển khai thực hiện Chủ đề năm 2023: “Nâng cao hiệu quả hoạt động công vụ, đẩy mạnh cải cách hành chính và cải thiện môi trường đầu tư; thúc đẩy phát triển kinh tế; đảm bảo an sinh xã hội” tại Thanh tra Thành phố năm 2023",2733546
V/v sắp xếp đơn vị sự nghiệp công lập năm 2023 theo Nghị quyết số 19-NQ/TW của Ban Chấp hành Trung ương,2733552
"TỔNG HỢP KẾT QUẢ GIẢI QUYẾT CHẾ ĐỘ NGHỈ HƯU ĐÚNG TUỔI, THÔI VIỆC THEO NGHỊ ĐỊNH SỐ 46/2010/NĐ-CP NGÀY 27/4/2010 VÀ SỐ BIÊN CHẾ CHUYẾN SANG XÃ HỘI HÓA",2733546
"Về việc đề xuất xây dựng Quyết định sửa đổi khoản 2, khoản 3 Điều 4 Quy định chức năng, nhiệm vụ, quyền hạn và cơ cấu tổ chức của Sở Khoa học và Công nghệ Thành phố Hồ Chí Minh (ban hành kèm theo Quyết định số 38/2022/QĐ-UBND ngày 08 tháng 11 năm 2022 của Ủy ban nhân dân Thành phố Hồ Chí Minh)",2733552
V/v góp ý Chỉ thị về việc thực hiện hiệu quả công tác CCHC trên địa bàn Thành phố Hồ Chí Minh giai đoạn 2022 - 2025,2733540
"Công tác đấu tranh, chống buôn lậu, gian lận thương mại và hàng giả năm 2022",2733570
"Kế hoạch Tổ chức thực hiện chủ đề năm 2023: “Nâng cao hiệu quả hoạt động công vụ, đẩy mạnh cải cách hành chính và cải thiện môi trường đầu tư; thúc đẩy phát triển kinh tế, đảm bảo an sinh xã hội”",2733546
V/v bổ sung nhân sự tham gia lớp chuyên viên do Sở Nội vụ tổ chức.,2733546
"Về thay đổi nhân sự kiêm nhiệm chức vụ Phó Giám đốc Bệnh viện dã chiến thu dung điều trị COVID-19 số 03, 06, số 08, số 10, số 12 trực thuộc Sở Y tế",2733552
Về việc phê duyệt Điều lệ Hội tư vấn và Đại lý thuế Thành phố Hồ Chí Minh,2733552
V/v góp ý Kế hoạch tổ chức Hội nghị tổng kết công tác cải cách hành chính năm 2022 và triển khai công tác cải cách hành chính năm 2023,2733540
Về việc cho viên chức thôi việc (bà Nguyễn Thị Huyền - TT Trợ giúp pháp lý Nhà nước thành phố).,2733546
V/v báo cáo kết quả triển khai thực hiện Kế hoạch số 167/KH-UBND ngày 17 tháng 01 năm 2023 của Ủy ban nhân dân Thành phố,2733546
"Báo cáo phòng, chống dịch ngày 22/01/2022",2733570
"Về việc tặng Bằng khen đối với các tập thể, cá nhân thuộc Quận 4 đã có thành tích hoàn thành xuất sắc nhiệm vụ 02 năm liên tục (2021, 2022)",2733522
"Về việc ủy quyền cho Ban Quản lý An toàn thực phẩm Thành phố, Ủy ban nhân dân quận - huyện, thành phố Thủ Đức thực hiện cấp Giấy chứng nhận cơ sở đủ điều kiện An toàn thực phẩm",2733552
"V/v dự thảo Quyết định của UBNDTP về tổ chức lại Trung tâm Y tế quận, huyện, thành phố Thủ Đức trực thuộc Sở Y tế thành Trung tâm Y tế quận, huyện, thành phố Thủ Đức trực thuộc UBND quận, huyện, TP. Thủ Đức.",2733552
"Báo cáo tình hình thực hiện quy tắc ứng xử, các hoạt động công vụ và các biện pháp phòng, chống dịch COVID-19 tại Lực lượng TNXP Thành phố",2733570
Về cử công chức tham dự Lớp bồi dưỡng nghiệp vụ thanh tra viên và thanh tra viên chính năm 2022,2733546
"Công văn góp ý dự thảo Quyết định ủy quyền về thực hiện một số nhiệm vụ, quyền hạn của Ủy ban nhân dân Thành phố liên quan đến doanh nghiệp",2733552
"V/v báo cáo công tác đào tạo, bồi dưỡng, cán bộ, công chức, viên chức năm 2022",2733546
Về báo cáo danh sách Đảng viên hoàn thành nghĩa vụ tại ngũ trên địa bàn Thành phố Hồ Chí Minh,2733546
"V/v góp ý dự thảo Đề án thí điểm thi tuyển chức danh lãnh đạo, quản lý các cơ quan, đơn vị trên địa bàn Thành phố Hồ Chí Minh",2733546
Về góp ý dự thảo đánh giá kết quả hoạt động của người quản lý doanh nghiệp theo Nghị định số 87/2015/NĐ-CP ngày 06/10/2015 của Chính phủ,2733552
V/v thẩm định báo cáo tài chính năm 2021 của Tổng Công ty Cấp nước Sài Gòn TNHH MTV,2733552
V/v ban hành Quyết định thành lập Ban Biên soạn Tài liệu giáo dục địa phương lớp 8 cấp Trung học cơ sở và lớp 10 cấp trung học phổ thông tại Thành phố Hồ Chí Minh NH 2023 - 2024,2733552
Về kế hoạch biên chế năm 2023,2733552
"Về góp ý dự thảo Kế hoạch phát động phong trào thi đua Đẩy mạnh giải ngân vốn đầu tư công trên địa bàn TP.HCM"" giai đoạn 2023 - 2025""",2733522
"CV Báo cáo số liệu theo Nghị định số 46/2010/NĐ-CP, Nghị định số 26/2015/NĐ-CP và biên chế xã hội hóa Tháng 5/2022",2733546
Về việc bổ sung dự thảo Nghị quyết thay thế Nghị quyết số 54/2017/QH14,2733552
Về nâng bậc lương đối với cán bộ - ông Bùi Xuân Cường,2733546
V/v xin chuyển đổi lớp bồi dưỡng Chỉ số Hiệu quả quản trị và hành chính công cấp tỉnh (PAPI) năm 2022,2733546
Về triển khai thực hiện Phiếu chuyển số 600-PC/VPTU ngày 12 tháng 5 năm 2023 của Văn phòng Thành ủy,2733552
"Về gia hạn sử dụng đất cho Công ty TNHH Khoan Nghị tại xã Tân Kiên, huyện Bình Chánh",2733552
Quyết định chuyển công tác đối với viên chức Nguyễn Thị Thanh Hương,2733546
Về phân công nhiệm vụ Lãnh đạo Ban Quản lý các Khu chế xuất và công nghiệp Thành phố Hồ Chí Minh,2733552
"V/v góp ý dự thảo Nghị định về khuyến khích, bảo vệ cán bộ năng động, sáng tạo, dám nghĩ, dám làm, dám đột phá vì lợi ích chung",2733546
Tham dự buổi họp với Viện Nghiên cứu phát triển Thành phố Hồ Chí Minh về xây dựng Đề án vị trí việc làm Ủy ban nhân dân thành phố Thủ Đức,2733546
thực hiện Đề án quản lý công chức theo hiệu quả công việc,2733546
Kế hoạch triển khai thực hiện Chỉ thi số 08/CT-UBND ngày 12/5/2022 của UBND thành phố về việc thực hiện hiệu quả công tác cải cách hành chính trên địa bàn thành phố Hồ Chí Minh giai đoạn 2022-2025,2733540
Về góp ý Đề án cơ cấu lại Tổng Công ty Công nghiệp Sài Gòn - TNHH một thành viên - TPHCM giai đoạn 2022 - 2025,2733552
V/v góp ý dự thảo Quyết định phê duyệt kết quả đánh giá sự hài lòng của người dân đối với chất lượng hoạt động và cung cấp một số dịch vụ công ích năm 2022 và Công văn chỉ đạo của Chủ tịch Ủy ban nhân dân Thành phố,2733540
"đề xuất phân cấp, phân quyền trong quản lý nhà nước theo Công văn số 2291/SNV-TCBC&TCPCP của Sở Nội vụ",2733552
V/v thành lập Hội đồng định giá tài sản trong tố tụng hình sự theo Yêu cầu định giá tài sản số 249-48/YC-CSKT-Đ9 ngày 20 tháng 4 năm 2022 của Cơ quan Cảnh sát Điều tra – Công an Thành phố và Tổ Giúp việc Hội đồng,2733552
"Về báo cáo số lượng, cơ cấu ngạch công chức, chức danh nghề nghiệp viên chức",2733546
Về yêu cầu báo cáo kết quả thực hiện Kết luận thanh tra,2733552
V/v chuẩn bị Hội nghị tổng kết phong trào thi đua yêu nước Quận 4 năm 2021 và phát động phong trào thi đua yêu nước năm 2022,2733522
"Báo cáo kết quả thực hiện chủ đề Quý 1/2023 Nâng cao hiệu quả hoạt động công vụ, đẩy mạnh cải cách hành chính và cải thiện môi trường đầu tư; thúc đẩy phát triển kinh tế, đảm bảo an sinh xã hội""""",2733546
Tổ chức phát động phong trào thi đua năm 2022 tại Sở Du lịch,2733522
"V/v báo cáo bổ nhiệm, bổ nhiệm lại chức danh lãnh đạo quản lý các cơ quan chuyên môn và đơn vị sự nghiệp thuộc UBND huyện",2733546
"tổ chức hội nghị nhà chung cư The Useful Apartment tại số 654/6 Lạc Long Quân, P9, quận Tân Bình",2733552
"Tình hình thực hiện quy tắc ứng xử, các hoạt động công vụ và các biện pháp phòng, chống dịch COVID-19 tại Quận Bình Thạnh trong Tháng 1 năm 2023",2733570
"Về điều chỉnh Điều 2 Quyết định số 2934/QĐ-UBND ngày 14/8/2021 của UBND Thành phố về giao quyền tự chủ, tự chịu trách nhiệm về tài chính giai đoạn 2021-2023 đối với đơn vị sự nghiệp công lập: Trường THPT Năng khiếu TDTT huyện Bình Chánh",2733552
TỜ TRÌNH V/v thực hiện thủ tục kéo dài thời gian giữ chức vụ lãnh đạo Ban Quản lý An toàn thực phẩm,2733552
Quyết định về việc phê duyệt kết quả lựa chọn đơn vị phối hợp tổ chức lớp Trung cấp lý luận chính trị năm 2022 - Đợt 1 (Lớp 4 - TC.218),2733546
góp ý dự thảo quyết định ủy quyền về thực hiện một số nhiệm vụ quyền hạn của UBND TP liên quan đến doanh nghiệp,2733552
"V/v đăng ký nhu cầu tuyển dụng công chức, viên chức (bổ sung)",2733546
V/v góp ý dự thảo kế hoạch cải thiện Chỉ số hiệu quả quản trị và hành chính công cấp tỉnh trên địa bàn thành phố năm 2022,2733540
Về thống kê số lượng và danh sách lãnh đạo các phòng chuyên môn và đơn vị trực thuộc Sở Lao động - Thương binh và Xã hội.,2733552
"Đôn đốc Sở Nội vụ xem xét, giải quyết đơn của ông Phan Thanh Phát.",2733570
"V/v kiện toàn nhân sự Ban Chỉ đạo 167, Tổ chuyên viên 167",2733552
Giấy mời họp v/v họp Tổ Giúp việc Tổ Công tác thẩm định đề án cơ cấu lại Tổng Công ty Bến Thành,2733552
V/v bổ sung chỉ tiêu thăng hạng chức danh nghề nghiệp viên chức năm 2023,2733546
"Định kỳ chuyển đổi vị trí công tác đối với công chức, viên chức không giữ chức vụ lãnh đạo, quản lý huyện Cần Giờ năm 2022",2733546
V/v ý kiến đối với 03 Tờ trình của Thành ủy thành phố Thủ Đức (lần 2),2733546
Về việc công nhận thành lập Hội Chữ Thập đỏ Quận 10 và Hội Chữ Thập đỏ 14 phường theo Nghị định số 45/2010/NĐ-CP ngày 21/4/2010 của Chính phủ (kèm bộ hồ sơ giấy),2733552
"V/v khảo sát, đánh giá nguồn nhân lực triển khai thực hiện Đề án 06",2733546
"Báo cáo về nâng ngạch công chức, thăng hạng chức danh nghề nghiệp viên chức",2733546
về nghỉ theo chính sách tinh giản biên chế đối với viên chức,2733552
"Về báo cáo số liệu theo Nghị định số 46/2010/NĐ-CP, Nghị định số 26/2015/NĐ-CP và biên chế xã hội hóa (tháng 01/2022).",2733546
"V/v đăng ký tham gia lớp bồi dưỡng lãnh đạo, quản lý cấp phòng năm 2023",2733546
Về miễn nhiệm ngạch Thanh tra viên - Tạ Thị Minh Thư,2733546
"Báo cáo tình hình thực hiện quy tắc ứng xử, các hoạt động công vụ và các biện pháp phòng, chống dịch COVID-19 tại quận Bình Thạnh trong tháng 3/2022",2733570
"Về triển khai thực hiện Công văn số 8416-CV/VPTU ngày 30/01/2023 của Văn phòng Thành ủy về hỗ trợ kinh phí cho Ban Liên lạc Cựu tù chính trị và tù binh thành phố dự Lễ kỷ niệm 50 năm Chiến thắng trở về"" kết hợp nghỉ dưỡng tại Phú Quốc""",2733552
"V/v góp ý dự thảo Quy định đánh giá kết quả hoạt động của Người quản lý doanh nghiệp, Trưởng Ban kiểm soát, Kiểm soát viên theo Nghị định số 159/2020/NĐ-CP ngày 31 tháng 12 năm 2020 của Chính phủ và mức chi thưởng theo Nghị định số 87/2015/NĐ-CP ngày 06 tháng 10 năm 2015 của Chính phủ",2733552
Kế hoạch Thực hiện công tác cải cách hành chính trên địa bàn Quận 4 năm 2023,2733540
"V/v chấn chỉnh chấp hành nội quy cơ quan, tăng cường kỷ luật kỷ cương hành chính; thực hiện quy tắc ứng xử trên địa bàn Quận 11",2733570
"Công văn về việc thực hiện rà soát, cập nhật thông tin Người quản lý doanh nghiệp, Kiểm soát vên Công ty TNHH MTV Dịch vụ Công ích huyện Củ Chi",2733552
Về việc báo cáo hoạt động của Kiểm soát viên và ý kiến nhận xét về tình hình lao động và tiền lương tháng 04 năm 2022,2733552
